"year","quarter","area_fips","area_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2017","4","05000","Arkansas","90300","1217200","1.0","848","2.5"
"2017","4","06000","California","1550500","17293000","2.1","1346","5.7"
"2017","4","08000","Colorado","199300","2653300","2.5","1133","4.3"
"2017","4","09000","Connecticut","119700","1689700","0.3","1317","2.2"
"2017","4","10000","Delaware","31800","444900","0.6","1081","2.6"
"2017","4","11000","District of Columbia","41200","769000","0.9","1812","2.7"
"2017","4","12000","Florida","685400","8712000","2.0","975","3.4"
"2017","4","13000","Georgia","276200","4425000","1.8","1027","3.4"
"2017","4","15000","Hawaii","42200","664500","0.8","984","3.1"
"2017","4","16000","Idaho","62600","712400","3.0","857","7.1"
"2017","4","17000","Illinois","367400","6001100","0.8","1151","2.6"
"2017","4","18000","Indiana","165000","3057800","1.1","915","3.6"
"2017","4","19000","Iowa","102500","1549700","0.4","938","3.0"
"2017","4","20000","Kansas","88900","1390300","0.4","894","1.9"
"2017","4","21000","Kentucky","121800","1903800","0.5","892","2.1"
"2017","4","22000","Louisiana","132400","1918800","0.4","933","2.1"
"2017","4","23000","Maine","54600","610300","1.2","884","3.4"
"2017","4","24000","Maryland","171500","2683600","0.5","1207","3.3"
"2017","4","25000","Massachusetts","254700","3582200","1.3","1411","4.4"
"2017","4","26000","Michigan","245400","4321800","0.9","1062","3.4"
"2017","4","27000","Minnesota","172600","2875700","1.3","1100","3.4"
"2017","4","28000","Mississippi","74100","1140600","0.5","774","2.4"
"2017","4","29000","Missouri","209700","2809500","1.0","945","2.9"
"2017","4","30000","Montana","50100","461400","1.0","843","2.7"
"2017","4","31000","Nebraska","74300","980900","0.9","901","3.0"
"2017","4","32000","Nevada","81100","1351900","3.5","955","3.2"
"2017","4","33000","New Hampshire","52800","661300","0.7","1132","3.7"
"2017","4","34000","New Jersey","273400","4106900","1.6","1262","1.8"
"2017","4","35000","New Mexico","58500","816700","0.6","865","2.5"
"2017","4","36000","New York","647100","9465300","1.4","1428","6.4"
"2017","4","37000","North Carolina","274800","4388600","1.5","964","3.3"
"2017","4","38000","North Dakota","32000","416100","0.4","1010","3.3"
"2017","4","39000","Ohio","296900","5409200","0.8","973","3.1"
"2017","4","40000","Oklahoma","111600","1607800","1.2","895","3.5"
"2017","4","41000","Oregon","153200","1900400","2.0","1014","4.5"
"2017","4","42000","Pennsylvania","357500","5870400","1.2","1075","3.5"
"2017","4","44000","Rhode Island","37500","483600","1.1","1056","2.7"
"2017","4","45000","South Carolina","131200","2058800","1.6","879","2.8"
"2017","4","46000","South Dakota","33500","423800","0.9","856","3.4"
"2017","4","47000","Tennessee","159200","2984800","1.3","1000","3.0"
"2017","4","48000","Texas","681400","12207800","2.0","1109","3.5"
"2017","4","49000","Utah","102000","1465500","3.6","936","2.9"
"2017","4","50000","Vermont","25700","314700","0.5","919","2.5"
"2017","4","51000","Virginia","275200","3884200","1.3","1121","2.8"
"2017","4","53000","Washington","239600","3305000","2.4","1217","5.8"
"2017","4","54000","West Virginia","50700","693100","0.1","847","4.7"
"2017","4","55000","Wisconsin","175000","2872600","1.0","951","3.0"
"2017","4","56000","Wyoming","26300","267500","0.6","935","4.6"
"2017","4","72000","Puerto Rico","44500","887000","-4.4","570","2.5"
"2017","4","78000","Virgin Islands","3400","34300","-11.1","827","7.7"
"2018","1","US000","United States","10008000","144562900","1.6","1152","3.7"
"2018","1","01000","Alabama","126200","1948900","1.1","919","2.9"
"2018","1","02000","Alaska","22000","311200","-0.5","1074","2.3"
"2018","1","04000","Arizona","162200","2822500","2.8","1025","3.5"
"2018","1","05000","Arkansas","90700","1211400","0.9","879","2.4"
"2018","1","06000","California","1548300","17152500","2.1","1352","4.4"
"2018","1","08000","Colorado","202600","2639500","2.5","1175","3.4"
"2018","1","09000","Connecticut","120100","1651900","0.1","1447","2.4"
"2018","1","10000","Delaware","32200","438700","1.2","1202","1.3"
"2018","1","11000","District of Columbia","41300","770200","1.2","1917","1.9"
"2018","1","12000","Florida","693200","8716800","2.2","988","4.1"
"2018","1","13000","Georgia","281400","4409100","2.3","1095","2.3"
"2018","1","15000","Hawaii","42500","658400","0.3","974","2.3"
"2018","1","16000","Idaho","61200","712600","3.5","809","4.3"
"2018","1","17000","Illinois","373700","5909300","1.0","1241","3.9"
"2018","1","18000","Indiana","166900","3018800","1.2","954","3.9"
"2018","1","19000","Iowa","102600","1525800","0.5","921","2.4"
"2018","1","20000","Kansas","88300","1370600","0.2","912","2.7"
"2018","1","21000","Kentucky","123400","1873700","0.5","901","2.5"
"2018","1","22000","Louisiana","132300","1914700","0.5","932","3.0"
"2018","1","23000","Maine","53800","592100","0.9","891","3.6"
"2018","1","24000","Maryland","171400","2646900","0.9","1209","3.2"
"2018","1","25000","Massachusetts","257100","3509900","1.1","1510","5.6"
"2018","1","26000","Michigan","245500","4289000","1.4","1078","3.4"
"2018","1","27000","Minnesota","174200","2823600","0.7","1175","2.1"
"2018","1","28000","Mississippi","73800","1125900","0.1","765","2.1"
"2018","1","29000","Missouri","207400","2777600","0.5","960","3.1"
"2018","1","30000","Montana","48600","455500","1.0","819","2.4"
"2018","1","31000","Nebraska","72200","966000","0.4","898","3.6"
"2018","1","32000","Nevada","81800","1351600","3.0","977","4.8"
"2018","1","33000","New Hampshire","52100","648200","0.8","1122","4.9"
"2018","1","34000","New Jersey","273700","3997600","1.3","1373","3.0"
"2018","1","35000","New Mexico","59300","813300","1.0","862","2.9"
"2018","1","36000","New York","649100","9318900","1.8","1597","3.4"
"2018","1","37000","North Carolina","279200","4370600","1.8","1022","3.0"
"2018","1","38000","North Dakota","31600","408200","0.6","988","3.7"
"2018","1","39000","Ohio","297500","5328500","0.9","1005","2.9"
"2018","1","40000","Oklahoma","111300","1600900","1.8","914","3.5"
"2018","1","41000","Oregon","154900","1894300","2.0","1026","4.3"
"2018","1","42000","Pennsylvania","358100","5787200","1.4","1115","3.4"
"2018","1","44000","Rhode Island","37600","469900","1.1","1086","3.2"
"2018","1","45000","South Carolina","133600","2067400","2.2","877","1.7"
"2018","1","46000","South Dakota","33500","417500","1.0","842","2.8"
"2018","1","47000","Tennessee","161000","2950000","1.6","978","3.5"
"2018","1","48000","Texas","686300","12179200","2.0","1168","3.9"
"2018","1","49000","Utah","100700","1458800","3.3","949","4.9"
"2018","1","50000","Vermont","25700","307100","0.4","917","3.1"
"2018","1","51000","Virginia","276400","3854400","1.5","1162","3.0"
"2018","1","53000","Washington","239100","3316100","2.8","1306","7.7"
"2018","1","54000","West Virginia","50800","684800","0.6","868","3.6"
"2018","1","55000","Wisconsin","173200","2831700","1.0","968","3.8"
"2018","1","56000","Wyoming","26200","263700","0.3","914","3.9"
"2018","1","72000","Puerto Rico","44300","856700","-3.8","563","7.0"
"2018","1","78000","Virgin Islands","3300","33300","-15.5","969","24.4"
"2018","2","US000","United States","10048000","147431200","1.5","1055","3.4"
"2018","2","01000","Alabama","127200","1969900","1.2","882","2.8"
"2018","2","02000","Alaska","22100","335800","-0.9","1043","3.7"
"2018","2","04000","Arizona","163500","2770800","2.6","973","3.3"
"2018","2","05000","Arkansas","90500","1214600","0.7","824","1.7"
"2018","2","06000","California","1559500","17473100","1.9","1265","4.6"
"2018","2","08000","Colorado","204900","2704400","2.4","1075","3.2"
"2018","2","09000","Connecticut","120800","1704500","0.3","1218","0.1"
"2018","2","10000","Delaware","32600","454300","1.3","1023","1.4"
"2018","2","11000","District of Columbia","40000","777300","1.3","1713","2.6"
"2018","2","12000","Florida","688900","8568900","2.1","931","2.9"
"2018","2","13000","Georgia","278700","4440500","2.0","979","2.3"
"2018","2","15000","Hawaii","42700","658300","0.5","956","2.5"
"2018","2","16000","Idaho","62500","745300","3.1","794","3.8"
"2018","2","17000","Illinois","375100","6061100","0.8","1097","3.4"
"2018","2","18000","Indiana","167600","3075800","1.1","883","2.8"
"2018","2","19000","Iowa","102800","1583700","0.8","880","3.3"
"2018","2","20000","Kansas","89000","1393300","1.0","879","3.4"
"2018","2","21000","Kentucky","123200","1905900","0.9","882","2.3"
"2018","2","22000","Louisiana","133100","1918600","0.4","901","3.7"
"2018","2","23000","Maine","53300","636800","1.0","843","3.6"
"2018","2","24000","Maryland","172400","2712000","0.7","1141","3.4"
"2018","2","25000","Massachusetts","259000","3650100","1.0","1322","3.5"
"2018","2","26000","Michigan","246800","4424700","1.3","997","2.9"
"2018","2","27000","Minnesota","177100","2925600","0.8","1072","3.3"
"2018","2","28000","Mississippi","74200","1130700","0.2","752","2.7"
"2018","2","29000","Missouri","203400","2829000","0.5","924","3.9"
"2018","2","30000","Montana","49600","478700","1.1","817","2.5"
"2018","2","31000","Nebraska","72700","990800","0.6","859","3.1"
"2018","2","32000","Nevada","81900","1372400","3.1","931","3.3"
"2018","2","33000","New Hampshire","52700","670800","0.8","1049","3.3"
"2018","2","34000","New Jersey","274200","4157000","0.9","1201","2.3"
"2018","2","35000","New Mexico","59700","823600","1.0","852","3.5"
"2018","2","36000","New York","650300","9579200","1.7","1297","4.5"
"2018","2","37000","North Carolina","278900","4450200","2.2","933","3.3"
"2018","2","38000","North Dakota","31900","426100","0.8","986","3.4"
"2018","2","39000","Ohio","296800","5461300","0.7","933","2.3"
"2018","2","40000","Oklahoma","110900","1606400","1.2","875","3.2"
"2018","2","41000","Oregon","155800","1947300","1.5","999","3.3"
"2018","2","42000","Pennsylvania","359900","5924900","1.1","1031","3.1"
"2018","2","44000","Rhode Island","37900","491000","0.7","998","1.7"
"2018","2","45000","South Carolina","135900","2126500","3.4","833","0.0"
"2018","2","46000","South Dakota","33600","439700","0.9","807","2.8"
"2018","2","47000","Tennessee","161700","2994100","1.6","932","2.9"
"2018","2","48000","Texas","687200","12326300","2.2","1062","3.4"
"2018","2","49000","Utah","103100","1483900","3.4","899","4.3"
"2018","2","50000","Vermont","25600","312400","-0.8","907","4.3"
"2018","2","51000","Virginia","277400","3941000","1.3","1073","2.6"
"2018","2","53000","Washington","247500","3444100","2.7","1218","6.9"
"2018","2","54000","West Virginia","50900","702900","1.6","868","4.8"
"2018","2","55000","Wisconsin","174900","2933500","0.9","904","3.3"
"2018","2","56000","Wyoming","26300","282200","0.5","901","3.0"
"2018","2","72000","Puerto Rico","44300","853500","-2.3","543","5.2"
"2018","2","78000","Virgin Islands","3400","33400","-14.4","838","12.8"
"2018","3","US000","United States","10118000","146824100","1.6","1055","3.3"
"2018","3","01000","Alabama","127800","1966000","1.2","885","3.1"
"2018","3","02000","Alaska","22200","334000","-0.4","1065","3.7"
"2018","3","04000","Arizona","166000","2838600","2.8","974","2.9"
"2018","3","05000","Arkansas","90900","1222100","0.7","811","2.9"
"2018","3","06000","California","1573500","17457500","1.8","1260","3.8"
"2018","3","08000","Colorado","206500","2684000","2.1","1104","3.5"
"2018","3","09000","Connecticut","121300","1681500","0.3","1209","2.5"
"2018","3","10000","Delaware","33300","447800","0.6","1046","2.4"
"2018","3","11000","District of Columbia","40500","770700","0.7","1807","2.8"
"2018","3","12000","Florida","698600","8690700","4.6","924","3.1"
"2018","3","13000","Georgia","279300","4448800","2.3","993","3.3"
"2018","3","15000","Hawaii","43000","654700","0.0","975","2.4"
"2018","3","16000","Idaho","64000","743500","3.0","805","3.2"
"2018","3","17000","Illinois","375100","6029200","0.8","1087","3.0"
"2018","3","18000","Indiana","168000","3072300","0.9","883","2.4"
"2018","3","19000","Iowa","103100","1555000","0.6","887","3.7"
"2018","3","20000","Kansas","89200","1390400","1.0","867","3.5"
"2018","3","21000","Kentucky","124400","1898700","0.5","855","2.2"
"2018","3","22000","Louisiana","133700","1915400","0.5","901","3.7"
"2018","3","23000","Maine","53000","626500","0.6","851","3.7"
"2018","3","24000","Maryland","171300","2683900","0.7","1130","2.4"
"2018","3","25000","Massachusetts","258800","3598100","0.7","1305","3.2"
"2018","3","26000","Michigan","252000","4366500","0.8","991","2.8"
"2018","3","27000","Minnesota","178800","2904300","0.8","1074","4.2"
"2018","3","28000","Mississippi","74900","1133700","0.2","754","3.4"
"2018","3","29000","Missouri","205000","2812000","0.4","907","3.3"
"2018","3","30000","Montana","50600","473300","1.0","815","2.8"
"2018","3","31000","Nebraska","73600","980300","0.6","873","2.8"
"2018","3","32000","Nevada","82400","1382900","3.4","936","2.4"
"2018","3","33000","New Hampshire","53300","662300","0.5","1040","1.7"
"2018","3","34000","New Jersey","273300","4072600","0.8","1181","2.1"
"2018","3","35000","New Mexico","60700","826200","1.2","855","3.9"
"2018","3","36000","New York","650000","9467500","1.4","1272","4.2"
"2018","3","37000","North Carolina","281700","4398000","1.1","938","3.8"
"2018","3","38000","North Dakota","32100","424300","1.1","995","4.4"
"2018","3","39000","Ohio","297800","5424400","0.7","947","2.9"
"2018","3","40000","Oklahoma","110300","1616800","1.2","874","3.6"
"2018","3","41000","Oregon","157500","1939800","1.5","1005","3.8"
"2018","3","42000","Pennsylvania","360800","5894800","1.0","1031","3.0"
"2018","3","44000","Rhode Island","38200","489400","1.0","963","-1.3"
"2018","3","45000","South Carolina","136700","2088200","2.8","834","0.8"
"2018","3","46000","South Dakota","33800","431500","1.3","827","3.0"
"2018","3","47000","Tennessee","163100","3005600","1.7","938","3.9"
"2018","3","48000","Texas","693700","12327000","2.6","1064","3.1"
"2018","3","49000","Utah","104700","1494400","3.4","911","3.6"
"2018","3","50000","Vermont","25800","310900","0.0","892","2.6"
"2018","3","51000","Virginia","280500","3889600","1.1","1082","2.9"
"2018","3","53000","Washington","249000","3425600","2.4","1280","6.2"
"2018","3","54000","West Virginia","51200","706000","1.7","894","8.1"
"2018","3","55000","Wisconsin","176600","2888900","0.7","901","2.9"
"2018","3","56000","Wyoming","26300","278200","0.6","905","4.3"
"2018","3","72000","Puerto Rico","45400","862500","0.2","534","5.3"
"2018","3","78000","Virgin Islands","3500","33400","-8.0","888","18.6"
"2018","4","US000","United States","10169100","148061800","1.5","1144","3.2"
"2018","4","01000","Alabama","128600","1986600","1.6","957","3.1"
"2018","4","02000","Alaska","22200","308300","0.4","1103","4.9"
"2018","4","04000","Arizona","164400","2921100","3.0","1017","4.1"
"2018","4","05000","Arkansas","91600","1227000","0.8","869","2.4"
"2018","4","06000","California","1591700","17556700","1.7","1392","3.3"
"2018","4","08000","Colorado","205500","2713700","2.2","1180","4.1"
"2018","4","09000","Connecticut","121500","1697900","0.5","1334","1.3"
"2018","4","10000","Delaware","33500","451200","1.1","1107","2.4"
"2018","4","11000","District of Columbia","40300","775100","0.6","1943","7.3"
"2018","4","12000","Florida","707300","8902700","2.1","1006","3.1"
"2018","4","13000","Georgia","285300","4499800","1.8","1053","2.4"
"2018","4","15000","Hawaii","43300","669300","0.6","1016","3.3"
"2018","4","16000","Idaho","65200","734400","3.2","890","3.6"
"2018","4","17000","Illinois","372600","6026000","0.3","1189","3.3"
"2018","4","18000","Indiana","168400","3086200","0.9","941","2.8"
"2018","4","19000","Iowa","103500","1558400","0.5","966","3.0"
"2018","4","20000","Kansas","89800","1402200","0.8","927","3.7"
"2018","4","21000","Kentucky","121300","1914000","0.3","924","3.2"
"2018","4","22000","Louisiana","134200","1934100","0.7","968","3.8"
"2018","4","23000","Maine","53300","618400","1.3","906","2.5"
"2018","4","24000","Maryland","172900","2702500","0.8","1228","1.7"
"2018","4","25000","Massachusetts","262100","3620300","1.0","1457","3.3"
"2018","4","26000","Michigan","250400","4366500","1.0","1077","1.3"
"2018","4","27000","Minnesota","179200","2902300","0.9","1140","3.6"
"2018","4","28000","Mississippi","75100","1144300","0.2","793","2.5"
"2018","4","29000","Missouri","207400","2821300","0.5","980","3.6"
"2018","4","30000","Montana","51600","468800","1.6","888","5.2"
"2018","4","31000","Nebraska","71600","983000","0.2","930","3.2"
