"year","quarter","area_fips","ownership","industry_code","area_title","industry_title","quarterly_establishments","month_3_employment","month_3_employment_percent_change_oty","average_weekly_wages","average_weekly_wages_percent_change_oty"
"2015","3","17031","5","1026","Cook, IL","Leisure and hospitality","15000","270100","3.1","512","6.7"
"2015","3","17031","5","1027","Cook, IL","Other services","18800","95000","-0.1","876","3.7"
"2015","3","17031","8","10","Cook, IL","Government","1300","295300","0.5","1084","0.6"
"2015","3","48201","0","10","Harris, TX","Total, All Industries","111200","2287600","0.8","1240","0.1"
"2015","3","48201","5","10","Harris, TX","Private industry","110700","2023300","0.6","1252","-0.2"
"2015","3","48201","5","1011","Harris, TX","Natural resources and mining","1800","84100","-11.5","2990","-3.4"
"2015","3","48201","5","1012","Harris, TX","Construction","7100","164900","3.2","1302","3.7"
"2015","3","48201","5","1013","Harris, TX","Manufacturing","4800","185500","-7.3","1459","-2.1"
"2015","3","48201","5","1021","Harris, TX","Trade, transportation, and utilities","24900","474900","1.7","1109","0.5"
"2015","3","48201","5","1022","Harris, TX","Information","1200","27400","0.5","1393","1.0"
"2015","3","48201","5","1023","Harris, TX","Financial activities","11500","120400","0.6","1570","4.7"
"2015","3","48201","5","1024","Harris, TX","Professional and business services","22500","394500","-0.6","1527","1.3"
"2015","3","48201","5","1025","Harris, TX","Education and health services","15300","283000","4.7","1017","4.6"
"2015","3","48201","5","1026","Harris, TX","Leisure and hospitality","9400","222400","5.3","440","5.0"
"2015","3","48201","5","1027","Harris, TX","Other services","11700","65300","2.6","800","6.4"
"2015","3","48201","8","10","Harris, TX","Government","600","264300","2.3","1147","2.5"
"2015","3","04013","0","10","Maricopa, AZ","Total, All Industries","95700","1824700","3.7","929","1.4"
"2015","3","04013","5","10","Maricopa, AZ","Private industry","95000","1614600","4.2","922","1.4"
"2015","3","04013","5","1011","Maricopa, AZ","Natural resources and mining","400","7500","7.0","926","0.2"
"2015","3","04013","5","1012","Maricopa, AZ","Construction","7100","97100","3.6","966","2.8"
"2015","3","04013","5","1013","Maricopa, AZ","Manufacturing","3200","115800","0.5","1307","0.0"
"2015","3","04013","5","1021","Maricopa, AZ","Trade, transportation, and utilities","19700","361000","3.8","856","2.9"
"2015","3","04013","5","1022","Maricopa, AZ","Information","1500","34200","2.8","1226","-0.6"
"2015","3","04013","5","1023","Maricopa, AZ","Financial activities","11000","160600","4.9","1190","4.1"
"2015","3","04013","5","1024","Maricopa, AZ","Professional and business services","21700","307400","3.5","1002","0.2"
"2015","3","04013","5","1025","Maricopa, AZ","Education and health services","10800","273500","4.1","948","1.4"
"2015","3","04013","5","1026","Maricopa, AZ","Leisure and hospitality","7500","199300","4.4","435","0.5"
"2015","3","04013","5","1027","Maricopa, AZ","Other services","6100","49000","1.9","670","3.4"
"2015","3","04013","8","10","Maricopa, AZ","Government","700","210200","0.4","989","1.7"
"2015","3","48113","0","10","Dallas, TX","Total, All Industries","73200","1616800","4.0","1157","1.4"
"2015","3","48113","5","10","Dallas, TX","Private industry","72700","1445700","4.2","1161","1.5"
"2015","3","48113","5","1011","Dallas, TX","Natural resources and mining","600","9200","-2.8","3478","-9.2"
"2015","3","48113","5","1012","Dallas, TX","Construction","4200","82000","6.2","1141","5.0"
"2015","3","48113","5","1013","Dallas, TX","Manufacturing","2700","105900","-0.4","1256","-0.6"
"2015","3","48113","5","1021","Dallas, TX","Trade, transportation, and utilities","15800","330000","5.6","1051","2.1"
"2015","3","48113","5","1022","Dallas, TX","Information","1400","48500","1.0","1752","2.0"
"2015","3","48113","5","1023","Dallas, TX","Financial activities","8900","157700","2.7","1563","2.2"
"2015","3","48113","5","1024","Dallas, TX","Professional and business services","16400","328500","4.5","1338","3.4"
"2015","3","48113","5","1025","Dallas, TX","Education and health services","9000","187800","4.2","1048","1.4"
"2015","3","48113","5","1026","Dallas, TX","Leisure and hospitality","6300","154400","6.6","477","-0.6"
"2015","3","48113","5","1027","Dallas, TX","Other services","6900","41000","2.0","760","-0.8"
"2015","3","48113","8","10","Dallas, TX","Government","500","171100","2.4","1126","1.1"
"2015","3","06059","0","10","Orange, CA","Total, All Industries","112300","1524000","3.3","1077","2.1"
"2015","3","06059","5","10","Orange, CA","Private industry","110900","1384400","3.3","1062","2.0"
"2015","3","06059","5","1011","Orange, CA","Natural resources and mining","200","3000","-8.9","831","1.7"
"2015","3","06059","5","1012","Orange, CA","Construction","6600","92100","8.9","1221","4.6"
"2015","3","06059","5","1013","Orange, CA","Manufacturing","4900","155400","0.1","1321","1.9"
"2015","3","06059","5","1021","Orange, CA","Trade, transportation, and utilities","16800","255400","1.2","943","1.3"
"2015","3","06059","5","1022","Orange, CA","Information","1300","25000","0.6","1654","1.2"
"2015","3","06059","5","1023","Orange, CA","Financial activities","10900","117000","3.6","1666","5.2"
"2015","3","06059","5","1024","Orange, CA","Professional and business services","20500","282500","1.5","1284","0.8"
"2015","3","06059","5","1025","Orange, CA","Education and health services","29000","193700","4.2","907","2.6"
"2015","3","06059","5","1026","Orange, CA","Leisure and hospitality","8100","205000","4.0","468","2.9"
"2015","3","06059","5","1027","Orange, CA","Other services","7000","44500","2.4","674","4.3"
"2015","3","06059","8","10","Orange, CA","Government","1400","139600","3.7","1237","2.9"
"2015","3","06073","0","10","San Diego, CA","Total, All Industries","104500","1384000","2.9","1071","4.2"
"2015","3","06073","5","10","San Diego, CA","Private industry","102700","1157000","3.2","1031","4.7"
"2015","3","06073","5","1011","San Diego, CA","Natural resources and mining","700","9700","-7.3","630","1.3"
"2015","3","06073","5","1012","San Diego, CA","Construction","6500","71500","9.5","1115","3.6"
"2015","3","06073","5","1013","San Diego, CA","Manufacturing","3100","104800","2.6","1404","-0.1"
"2015","3","06073","5","1021","San Diego, CA","Trade, transportation, and utilities","14300","215700","1.2","813","3.7"
"2015","3","06073","5","1022","San Diego, CA","Information","1200","23500","-4.4","1773","1.6"
"2015","3","06073","5","1023","San Diego, CA","Financial activities","9600","70900","2.9","1343","6.3"
"2015","3","06073","5","1024","San Diego, CA","Professional and business services","18200","229500","2.4","1541","8.4"
"2015","3","06073","5","1025","San Diego, CA","Education and health services","29000","187400","3.5","900","3.1"
"2015","3","06073","5","1026","San Diego, CA","Leisure and hospitality","7800","185300","2.6","482","5.9"
"2015","3","06073","5","1027","San Diego, CA","Other services","7400","50300","1.8","582","2.6"
"2015","3","06073","8","10","San Diego, CA","Government","1800","227000","1.4","1287","2.4"
"2015","3","53033","0","10","King, WA","Total, All Industries","84300","1292100","3.4","1463","1.0"
"2015","3","53033","5","10","King, WA","Private industry","83800","1129200","3.4","1487","0.9"
"2015","3","53033","5","1011","King, WA","Natural resources and mining","400","3100","18.1","1196","-5.2"
"2015","3","53033","5","1012","King, WA","Construction","6200","64800","7.0","1263","4.2"
"2015","3","53033","5","1013","King, WA","Manufacturing","2400","107000","-0.1","1568","1.9"
"2015","3","53033","5","1021","King, WA","Trade, transportation, and utilities","14600","243400","4.2","1186","5.3"
"2015","3","53033","5","1022","King, WA","Information","2100","91300","3.8","4798","-5.6"
"2015","3","53033","5","1023","King, WA","Financial activities","6500","66700","1.8","1556","4.1"
"2015","3","53033","5","1024","King, WA","Professional and business services","16400","216600","5.2","1538","2.1"
"2015","3","53033","5","1025","King, WA","Education and health services","19400","161500","[ND]","964","[ND]"
"2015","3","53033","5","1026","King, WA","Leisure and hospitality","6900","132100","4.4","545","6.0"
"2015","3","53033","5","1027","King, WA","Other services","8900","42700","3.0","821","4.5"
"2015","3","53033","8","10","King, WA","Government","500","162900","3.2","1299","2.9"
"2015","3","12086","0","10","Miami-Dade, FL","Total, All Industries","93200","1076100","2.8","924","3.9"
"2015","3","12086","5","10","Miami-Dade, FL","Private industry","92800","940900","3.2","905","3.9"
"2015","3","12086","5","1011","Miami-Dade, FL","Natural resources and mining","500","7000","-6.2","572","0.0"
"2015","3","12086","5","1012","Miami-Dade, FL","Construction","5700","40400","9.3","937","6.4"
"2015","3","12086","5","1013","Miami-Dade, FL","Manufacturing","2700","39100","3.2","860","4.2"
"2015","3","12086","5","1021","Miami-Dade, FL","Trade, transportation, and utilities","25900","274100","2.0","838","4.2"
"2015","3","12086","5","1022","Miami-Dade, FL","Information","1400","17600","-2.6","1444","2.8"
"2015","3","12086","5","1023","Miami-Dade, FL","Financial activities","9900","73700","3.5","1421","3.9"
"2015","3","12086","5","1024","Miami-Dade, FL","Professional and business services","20000","147700","5.0","1080","2.8"
"2015","3","12086","5","1025","Miami-Dade, FL","Education and health services","9900","168700","2.5","953","4.4"
"2015","3","12086","5","1026","Miami-Dade, FL","Leisure and hospitality","6800","131000","2.6","548","5.0"
"2015","3","12086","5","1027","Miami-Dade, FL","Other services","8000","39800","5.1","586","1.9"
"2015","3","12086","8","10","Miami-Dade, FL","Government","300","135200","-0.1","1058","4.1"
"2015","4","US000","0","10","United States","Total, All Industries","9685300","141924500","1.9","1082","4.4"
"2015","4","US000","5","10","United States","Private industry","9386700","120234900","2.1","1089","4.5"
"2015","4","US000","5","1011","United States","Natural resources and mining","138600","1819600","-8.9","1157","-5.0"
"2015","4","US000","5","1012","United States","Construction","770900","6521400","4.9","1233","5.1"
"2015","4","US000","5","1013","United States","Manufacturing","342800","12291300","0.0","1322","4.5"
"2015","4","US000","5","1021","United States","Trade, transportation, and utilities","1925800","27688600","1.6","904","4.9"
"2015","4","US000","5","1022","United States","Information","155500","2793900","1.6","1907","8.0"
"2015","4","US000","5","1023","United States","Financial activities","854500","7920500","1.9","1710","2.7"
"2015","4","US000","5","1024","United States","Professional and business services","1754000","19995400","2.2","1438","4.3"
"2015","4","US000","5","1025","United States","Education and health services","1557400","21495300","2.5","994","5.7"
"2015","4","US000","5","1026","United States","Leisure and hospitality","814200","15025800","3.3","462","5.5"
"2015","4","US000","5","1027","United States","Other services","832400","4331100","1.7","724","5.4"
"2015","4","US000","8","10","United States","Government","298500","21689500","0.7","1047","4.9"
"2015","4","06037","0","10","Los Angeles, CA","Total, All Industries","463600","4341000","2.3","1266","5.5"
"2015","4","06037","5","10","Los Angeles, CA","Private industry","457800","3775700","2.4","1260","6.1"
"2015","4","06037","5","1011","Los Angeles, CA","Natural resources and mining","500","8300","-8.3","1573","13.6"
"2015","4","06037","5","1012","Los Angeles, CA","Construction","13600","129600","8.1","1267","5.3"
"2015","4","06037","5","1013","Los Angeles, CA","Manufacturing","12300","352900","-2.2","1330","8.5"
"2015","4","06037","5","1021","Los Angeles, CA","Trade, transportation, and utilities","53400","830300","0.7","986","5.6"
"2015","4","06037","5","1022","Los Angeles, CA","Information","9800","213400","4.7","2556","11.3"
"2015","4","06037","5","1023","Los Angeles, CA","Financial activities","25000","214600","0.5","1916","3.7"
"2015","4","06037","5","1024","Los Angeles, CA","Professional and business services","48000","606000","0.7","1652","6.9"
"2015","4","06037","5","1025","Los Angeles, CA","Education and health services","213600","740600","3.1","930","3.8"
"2015","4","06037","5","1026","Los Angeles, CA","Leisure and hospitality","31800","490800","2.9","974","1.9"
"2015","4","06037","5","1027","Los Angeles, CA","Other services","27800","146700","0.3","746","8.0"
"2015","4","06037","8","10","Los Angeles, CA","Government","5800","565300","1.9","1309","2.3"
"2015","4","36061","0","10","New York, NY","Total, All Industries","129900","2442200","2.1","2235","0.8"
"2015","4","36061","5","10","New York, NY","Private industry","129100","2174200","2.2","2350","0.5"
"2015","4","36061","5","1011","New York, NY","Natural resources and mining","0","200","-4.2","2033","-3.4"
"2015","4","36061","5","1012","New York, NY","Construction","2200","38800","9.0","2311","4.1"
"2015","4","36061","5","1013","New York, NY","Manufacturing","2200","27400","0.8","1636","0.9"
"2015","4","36061","5","1021","New York, NY","Trade, transportation, and utilities","20000","268900","-2.4","1493","3.9"
"2015","4","36061","5","1022","New York, NY","Information","4900","155600","1.0","2804","2.9"
"2015","4","36061","5","1023","New York, NY","Financial activities","19100","372400","1.9","4593","-7.8"
"2015","4","36061","5","1024","New York, NY","Professional and business services","27600","556200","3.3","2687","6.1"
"2015","4","36061","5","1025","New York, NY","Education and health services","9800","342200","2.5","1384","6.7"
"2015","4","36061","5","1026","New York, NY","Leisure and hospitality","13800","297500","2.4","1027","4.3"
"2015","4","36061","5","1027","New York, NY","Other services","20300","102200","0.5","1210","5.6"
"2015","4","36061","8","10","New York, NY","Government","800","268000","1.2","1301","3.7"
